MAV,G,MAV1,TM5,AAC,Label
0.029178705323669084,-15.174000000000003,0.5036240939765059,0.05759640939765059,0.024230000000000005,yoyish
0.029209697575606104,-14.248000000000001,0.503874031492127,0.06526816895776055,0.023597750000000004,yoyish
0.025050737315671086,-13.134000000000004,0.504123969007748,0.0731011717070732,0.020956000000000002,yoyish
0.03286328417895527,-12.412000000000004,0.5043739065233691,0.08274348312921764,0.027179250000000005,yoyish
0.03120994751312172,-10.989,0.5046238440389903,0.09160377630592353,0.026163000000000002,yoyish
0.038059485128717825,-10.493999999999994,0.5048737815546114,0.10228034791302172,0.03026125,yoyish
0.05222394401399651,33.46399999999999,0.5051304673831543,0.11475731517120717,0.041036750000000004,yoyish
0.051062984253936516,34.641,0.5054356410897276,0.12524951837040738,0.03955250000000001,yoyish
0.04893401649587604,35.54900000000001,0.5056235941014746,0.13586783029242688,0.038061750000000005,yoyish
0.05164258935266184,36.89800000000001,0.5058735316170957,0.14802356910772307,0.0401485,yoyish
0.04349862534366409,37.682,0.5061234691327168,0.1587364253936516,0.0307935,yoyish
0.04777055736065984,38.41799999999999,0.506373406648338,0.17215229942514373,0.03499125000000001,yoyish
0.04635216195951013,39.455,0.506623344163959,0.18536223669082733,0.03554475000000001,yoyish
0.04419245188702825,40.992000000000004,0.5068732816795801,0.19871375306173455,0.032898250000000004,yoyish
0.05067858035491127,41.49300000000001,0.5072639340164959,0.2144912279430142,0.0387145,yoyish
0.04827593101724569,42.408,0.5074493876530868,0.22881361259685082,0.037734750000000004,yoyish
0.052390402399400154,43.08200000000001,0.5076945763559111,0.24455985403649091,0.04121000000000001,yoyish
0.07463809047738065,44.550999999999995,0.5084286428392901,0.26611631267183194,0.060582750000000005,yoyish
0.06076330917270683,45.958000000000006,0.5081757060734816,0.2782411522119471,0.04703675,yoyish
0.05526968257935516,46.23,0.5083861534616345,0.2933973966508373,0.04401625,yoyish
0.06501099725068733,47.352999999999994,0.5086445888527868,0.31348535241189707,0.05162675,yoyish
0.05382204448887778,48.627999999999986,0.5089367658085479,0.32844443939015244,0.04231125,yoyish
0.057503124218945274,49.70600000000002,0.5094821294676332,0.3480380314921271,0.0439315,yoyish
0.06339665083729067,50.058,0.509372656835791,0.36612781154711316,0.044874500000000005,yoyish
0.05671357160709822,51.271,0.5096225943514121,0.3844797618095477,0.045264,yoyish
0.057014496375906026,52.297000000000004,0.5099322669332667,0.40472799775056223,0.046028,yoyish
0.08097075731067233,53.535999999999994,0.5102389402649338,0.4302507888027993,0.064029,yoyish
0.08266308422894277,54.339,0.5104711322169457,0.45160862659335155,0.06623525,yoyish
0.0848032991752062,55.40999999999998,0.5108902774306424,0.4734249837540614,0.06706999999999999,yoyish
0.07297075731067233,56.41,0.5110117470632342,0.49232403499125216,0.05562325000000001,yoyish
0.07253586603349164,57.44600000000001,0.5113471632091977,0.5136770307423143,0.05102225,yoyish
0.09433691577105724,58.23400000000001,0.5117778055486129,0.5426155206198452,0.0703545,yoyish
0.07066483379155211,59.268000000000015,0.5117070732316921,0.5590682734316419,0.05095775,yoyish
0.09425968507873031,59.78699999999998,0.5121997000749813,0.58956851712072,0.07116375,yoyish
0.08886978255436141,60.96799999999999,0.5126098475381156,0.6122746093476632,0.065793,yoyish
0.094711072231942,63.671,0.5130664833791552,0.6394663166708321,0.07360925,yoyish
