VAR,TM3,FFT,Label
0.4890943476415325,0.12342839290177454,43.65584441895686,qo'lni qisish
0.5113140265296084,0.13140364908772806,44.63309508797533,qo'lni qisish
0.5350590574420879,0.1378182954261435,45.63569686364283,qo'lni qisish
0.5496607602545753,0.11756485878530366,46.43476109090574,qo'lni qisish
0.5873443308721683,0.14504998750312423,47.80764034452303,qo'lni qisish
0.5925043234037779,0.09924293926518368,48.34156191458745,qo'lni qisish
0.6210687809622202,0.11513021744563859,49.45076559406483,qo'lni qisish
0.6419841039075398,0.10815571107223194,50.3373271123353,qo'lni qisish
0.003454809911993384,0.038699075231192204,2.793723191803645,yoyish
0.0032375566608222983,0.033801049737565605,3.026720166835178,yoyish
0.004085419575998277,0.029916520869782554,3.645607929292382,yoyish
0.005541393439818001,0.028692326918270436,4.426833690831999,yoyish
0.007569266760040809,0.0266753311672082,5.293664293762206,yoyish
0.010245235159967812,0.026713321669582606,6.235759495769735,yoyish
0.013082688182990496,0.022552361909522627,7.138346936243407,yoyish
0.017728389513468917,0.030361409647588107,8.229726695055303,yoyish
0.021593751947291868,0.028712321919520122,9.17239504057132,yoyish
0.027272775547552752,0.03556085978505374,10.245556222493367,yoyish
0.033477827937541976,0.04121119720069983,11.302604554703466,yoyish
0.03825773124714321,0.036289427643089234,12.205120932332521,yoyish
0.0441025950764246,0.03241914521369658,13.154351035873672,yoyish
0.05055685498870223,0.031189952511872034,14.11732299344622,yoyish
0.057582025948024376,0.029178705323669084,15.094383183061153,yoyish
0.0652554874553044,0.029209697575606104,16.08736021797187,yoyish
0.07309039572348851,0.025050737315671086,17.056382067344476,yoyish
0.08273385933271737,0.03286328417895527,18.100818016212482,yoyish
0.0915962326956376,0.03120994751312172,19.081152576524993,yoyish
0.10227346860085781,0.038059485128717825,20.120503051519773,yoyish
0.11468736019706645,0.05222394401399651,21.217302538906402,yoyish
0.12517455592625215,0.051062984253936516,22.196561535902024,yoyish
0.13578888655666624,0.04893401649587604,23.158286597621018,yoyish
0.1479385202372239,0.05164258935266184,24.18033265692074,yoyish
0.15864772392967746,0.04349862534366409,25.1083787383528,yoyish
0.1720600991108134,0.04777055736065984,26.13480217204986,yoyish
0.1852649917553104,0.04635216195951013,27.131431556198127,yoyish
0.19860878404880153,0.04419245188702825,28.109130621853264,yoyish
0.21438367740944045,0.05067858035491127,29.150574226733163,yoyish
0.22870126637298438,0.04827593101724569,30.123041766415273,yoyish
0.2444439083463326,0.052390402399400154,31.125569712969583,yoyish
0.26599232519825566,0.07463809047738065,32.32418607378597,yoyish
0.27810920958125895,0.06076330917270683,33.17586470053189,yoyish
0.29326388760745314,0.05526968257935516,34.11992273424293,yoyish
0.3133452782946478,0.06501099725068733,35.206559187530004,yoyish
0.32829672060977494,0.05382204448887778,36.12288037743482,yoyish
0.34788369076988446,0.057503124218945274,37.16144536839735,yoyish
0.36597127711386346,0.06339665083729067,38.15879506449253,yoyish
0.38431554921104755,0.05671357160709822,39.12478639314186,yoyish
0.40455714717346675,0.057014496375906026,40.12550449276454,yoyish
0.43007174687895133,0.08097075731067233,41.26194588856472,yoyish
0.4514241733989148,0.08266308422894277,42.254812780404684,yoyish
0.47323318790772184,0.0848032991752062,43.26885921561648,yoyish
0.49212525388797757,0.07297075731067233,44.20795413476012,yoyish
0.5134708811477461,0.07253586603349164,45.174841519545815,yoyish
0.542403676632829,0.09433691577105724,46.302521732500175,yoyish
0.5588488396732356,0.07066483379155211,47.1611185319285,yoyish
0.5893452234459507,0.09425968507873031,48.287789890868495,yoyish
0.6120424068993998,0.08886978255436141,49.275605664077744,yoyish
0.6392130685456605,0.094711072231942,50.28984341658229,yoyish
