VAR,TM3,TM5,DASDV,FFT,PSR,Label
0.4870040387217618,0.16284728817795552,0.4871765463634092,0.6878853045748251,43.16395359833434,0.0011699081449240314,qo'lni qisish
0.4890943476415325,0.12342839290177454,0.48927399875031236,0.6936048871655967,43.65584441895686,0.0012005029026996125,qo'lni qisish
0.5113140265296084,0.13140364908772806,0.5114964148962758,0.7089244667099591,44.63309508797533,0.0015643418879535517,qo'lni qisish
0.5350590574420879,0.1378182954261435,0.5352528870282429,0.7258094006004607,45.63569686364283,0.001899181944007641,qo'lni qisish
0.5496607602545753,0.11756485878530366,0.5498649980004999,0.7365137829667548,46.43476109090574,0.0036291576442845108,qo'lni qisish
0.5873443308721683,0.14504998750312423,0.5875542801799549,0.7563260229557093,47.80764034452303,0.0009826054951282371,qo'lni qisish
0.5925043234037779,0.09924293926518368,0.5927199602599348,0.7658349905495309,48.34156191458745,0.0013961766285719433,qo'lni qisish
0.6210687809622202,0.11513021744563859,0.6212951552111972,0.781375263397812,49.45076559406483,0.0014438434961249506,qo'lni qisish
0.6419841039075398,0.10815571107223194,0.6422163901524619,0.7973038755706634,50.3373271123353,0.0025188107666331244,qo'lni qisish
0.003454809911993384,0.038699075231192204,0.0035083106723319177,0.04837639662066615,2.793723191803645,0.0152497214002351,yoyish
0.0032375566608222983,0.033801049737565605,0.003287665083729067,0.050032504434617306,3.026720166835178,0.015241340474357018,yoyish
0.004085419575998277,0.029916520869782554,0.004130012996750812,0.05757348782208701,3.645607929292382,0.010797404460377661,yoyish
0.005541393439818001,0.028692326918270436,0.005584971257185706,0.07103466583295794,4.426833690831999,0.007802693220960577,yoyish
0.007569266760040809,0.0266753311672082,0.0076088047988003,0.08457126580582791,5.293664293762206,0.005196353409634967,yoyish
0.010245235159967812,0.026713321669582606,0.010282000999750062,0.09882420629582613,6.235759495769735,0.003575747540107961,yoyish
0.013082688182990496,0.022552361909522627,0.0131161839540115,0.11330601925758403,7.138346936243407,0.0025537741113153068,yoyish
0.017728389513468917,0.030361409647588107,0.01775968907773057,0.13064640733674998,8.229726695055303,0.0017623937065933163,yoyish
0.021593751947291868,0.028712321919520122,0.02162129017745563,0.14562459613677906,9.17239504057132,0.0012736626694225962,yoyish
0.027272775547552752,0.03556085978505374,0.02729900499875031,0.1622001888100011,10.245556222493367,0.0013614344793859078,yoyish
0.033477827937541976,0.04121119720069983,0.033501116220944774,0.17969018267562645,11.302604554703466,0.0015138512195811418,yoyish
0.03825773124714321,0.036289427643089234,0.03827864683829043,0.19372905693261397,12.205120932332521,0.0010356473755122018,yoyish
0.0441025950764246,0.03241914521369658,0.04412008172956761,0.20836082885225812,13.154351035873672,0.0009164105541926978,yoyish
0.05055685498870223,0.031189952511872034,0.05057366683329166,0.2238412478744702,14.11732299344622,0.0007959195133542076,yoyish
0.057582025948024376,0.029178705323669084,0.05759640939765059,0.23915421175467516,15.094383183061153,0.0006551443153200719,yoyish
0.0652554874553044,0.029209697575606104,0.06526816895776055,0.2546374064233297,16.08736021797187,0.0005469591829902481,yoyish
0.07309039572348851,0.025050737315671086,0.0731011717070732,0.26975408615996904,17.056382067344476,0.00048183494058788465,yoyish
0.08273385933271737,0.03286328417895527,0.08274348312921764,0.28670098665683036,18.100818016212482,0.0005535599098986681,yoyish
0.0915962326956376,0.03120994751312172,0.09160377630592353,0.3019544642822821,19.081152576524993,0.0005782339623828636,yoyish
0.10227346860085781,0.038059485128717825,0.10228034791302172,0.3184712761773029,20.120503051519773,0.0007230676196854787,yoyish
0.11468736019706645,0.05222394401399651,0.11475731517120717,0.3352252142217229,21.217302538906402,0.0021923955376234408,yoyish
0.12517455592625215,0.051062984253936516,0.12524951837040738,0.35124010946929163,22.196561535902024,0.0023836719293878405,yoyish
0.13578888655666624,0.04893401649587604,0.13586783029242688,0.3663441179410419,23.158286597621018,0.0022509124872089814,yoyish
0.1479385202372239,0.05164258935266184,0.14802356910772307,0.38268358992776264,24.18033265692074,0.001965267180111526,yoyish
0.15864772392967746,0.04349862534366409,0.1587364253936516,0.3967354200219588,25.1083787383528,0.0015161970714343998,yoyish
0.1720600991108134,0.04777055736065984,0.17215229942514373,0.41332750846030086,26.13480217204986,0.0011734352841337847,yoyish
0.1852649917553104,0.04635216195951013,0.18536223669082733,0.42921415313337474,27.131431556198127,0.0006525178044022354,yoyish
0.19860878404880153,0.04419245188702825,0.19871375306173455,0.4448388182814085,28.109130621853264,0.0006935226461400019,yoyish
0.21438367740944045,0.05067858035491127,0.2144912279430142,0.46145339851386946,29.150574226733163,0.0011657221616848236,yoyish
0.22870126637298438,0.04827593101724569,0.22881361259685082,0.47663754704177475,30.123041766415273,0.0018990320318110043,yoyish
0.2444439083463326,0.052390402399400154,0.24455985403649091,0.4925597060255742,31.125569712969583,0.0019864219269087493,yoyish
0.26599232519825566,0.07463809047738065,0.26611631267183194,0.5118511910213749,32.32418607378597,0.0014689741414889526,yoyish
0.27810920958125895,0.06076330917270683,0.2782411522119471,0.5249102197042841,33.17586470053189,0.002138549144952134,yoyish
0.29326388760745314,0.05526968257935516,0.2933973966508373,0.5396220026555626,34.11992273424293,0.0018818436662328794,yoyish
0.3133452782946478,0.06501099725068733,0.31348535241189707,0.55685334357441,35.206559187530004,0.001563022812033006,yoyish
0.32829672060977494,0.05382204448887778,0.32844443939015244,0.5713981140588408,36.12288037743482,0.001382909772064116,yoyish
0.34788369076988446,0.057503124218945274,0.3480380314921271,0.5874606548527314,37.16144536839735,0.0006931237938115272,yoyish
0.36597127711386346,0.06339665083729067,0.36612781154711316,0.602996706873263,38.15879506449253,0.0013357246933314753,yoyish
0.38431554921104755,0.05671357160709822,0.3844797618095477,0.6190095992793649,39.12478639314186,0.00045047312536213285,yoyish
0.40455714717346675,0.057014496375906026,0.40472799775056223,0.635110158555191,40.12550449276454,0.0005421142020363169,yoyish
0.43007174687895133,0.08097075731067233,0.4302507888027993,0.6541215846461571,41.26194588856472,0.0022410097658323628,yoyish
0.4514241733989148,0.08266308422894277,0.45160862659335155,0.6695458399168795,42.254812780404684,0.001445541690831011,yoyish
0.47323318790772184,0.0848032991752062,0.4734249837540614,0.6857164796765497,43.26885921561648,0.001481318354758524,yoyish
0.49212525388797757,0.07297075731067233,0.49232403499125216,0.6998935967345323,44.20795413476012,0.001302918638485117,yoyish
0.5134708811477461,0.07253586603349164,0.5136770307423143,0.7142405513900761,45.174841519545815,0.0023443512100963537,yoyish
0.542403676632829,0.09433691577105724,0.5426155206198452,0.7328695504658383,46.302521732500175,0.0020767903632534345,yoyish
0.5588488396732356,0.07066483379155211,0.5590682734316419,0.7458186285887475,47.1611185319285,0.0015794151293248293,yoyish
0.5893452234459507,0.09425968507873031,0.58956851712072,0.7644628416411092,48.287789890868495,0.0027381262162832687,yoyish
0.6120424068993998,0.08886978255436141,0.6122746093476632,0.7796673332261652,49.275605664077744,0.0012436455825653226,yoyish
0.6392130685456605,0.094711072231942,0.6394663166708321,0.7967691969761381,50.28984341658229,0.001861516185308505,yoyish
