MAV,G,MAV1,MAV2,SSI,VAR,TM3,TM5,RMS,LOG,Label
0.06566833291677082,-16.386999999999993,0.5033741564608848,1.966785285433203,226.38150500000003,0.05656445597023638,0.06566833291677082,0.05658123094226444,0.23786809567965278,0.059426991078981875,qo'lni qisish
0.05317145713571608,-15.123000000000001,0.5036240939765059,1.9925916394870289,245.92029300000002,0.06145042014702524,0.05317145713571608,0.0614647070732317,0.24792076773282165,0.04774211239424947,qo'lni qisish
0.05191527118220445,-14.270999999999999,0.503874031492127,1.9916147972192153,274.4615229999999,0.06858550871417363,0.05191527118220445,0.06859823119220192,0.261912640382632,0.046509886952482545,qo'lni qisish
0.056763309172706826,-13.364000000000004,0.5041259685078731,1.9922168426120164,310.25992599999995,0.07753443839927295,0.056763309172706826,0.07754559510122468,0.27847009731966677,0.050810557810418114,qo'lni qisish
0.05441839540114971,-12.172,0.5043739065233691,1.9822387921202653,343.88382799999994,0.08594021441178068,0.05441839540114971,0.08594946963259184,0.2931713997520765,0.0483887545148018,qo'lni qisish
0.062413146713321675,-11.841000000000005,0.5046238440389903,1.987227002250312,386.5350690000001,0.09660085614612345,0.062413146713321675,0.09660961484628845,0.31082087260396213,0.05551485609844328,qo'lni qisish
0.07308147963009248,-10.419,0.504934016495876,1.9672902660519571,437.5064309999999,0.10934248910091893,0.07308147963009248,0.10934927043239188,0.3306800121452639,0.06469240301889527,qo'lni qisish
0.18917495626093478,30.417000000000005,0.524277680579855,1.6608755969124438,759.4940589999999,0.18976826251884918,0.18917495626093478,0.1898260582354411,0.435690323779908,0.15614225316829353,qo'lni qisish
0.2127595601099725,33.967000000000006,0.5310734816295926,1.3422280416055696,876.387769,0.2189701079279043,0.2127595601099725,0.21904218170457387,0.46801942449493894,0.17356958713887563,qo'lni qisish
0.18760134966258438,31.79900000000001,0.5214398900274931,1.4089170364869417,824.8640550000002,0.2061013056941962,0.18760134966258438,0.2061644726318421,0.4540533808175445,0.1554132435079632,qo'lni qisish
0.19354636340914774,32.50699999999999,0.5237605598600349,1.3687034911479579,889.0136590000001,0.22213185422777018,0.19354636340914774,0.2221978652836791,0.47137868564847,0.1597448208530372,qo'lni qisish
0.1513566608347913,36.474,0.5171224693826544,1.6463747912840585,836.8244660000003,0.20907072255867548,0.1513566608347913,0.20915382804298932,0.45733338828800735,0.12624498667790313,qo'lni qisish
0.22085403649087726,32.437000000000005,0.5396943264183954,1.4418151110810151,1121.680027,0.2802841922022619,0.22085403649087726,0.2803499192701825,0.5294808016068028,0.17734801614731158,qo'lni qisish
0.22655411147213197,37.579,0.5365618595351163,1.384394288549832,1158.419819,0.289444354393656,0.22655411147213197,0.2895325716070982,0.5380823093236742,0.18296981423016698,qo'lni qisish
0.22645713571607096,34.969000000000015,0.5387913021744564,1.3639151291594749,1230.8739590000005,0.307565190619241,0.22645713571607096,0.30764157935516134,0.5546544684352244,0.1815927821216415,qo'lni qisish
0.21451062234441387,38.35100000000001,0.5350094976255937,1.3850799031215704,1241.981119,0.31032579632634966,0.21451062234441387,0.3104176753311672,0.5571513935468233,0.17300178755013515,qo'lni qisish
0.2226385903524119,37.501000000000005,0.5403729067733067,1.3734839002071526,1346.629611,0.3364854080537602,0.2226385903524119,0.3365732594351412,0.5801493423551742,0.17753439888989112,qo'lni qisish
0.19608822794301425,43.447,0.5324628842789303,1.4787592376774588,1312.2298250000001,0.3278575437380345,0.19608822794301425,0.32797546238440395,0.5726914198627424,0.15842296962835536,qo'lni qisish
0.20723294176455886,40.861000000000004,0.5327798050487378,1.45660820145501,1396.0631009999993,0.34882424393776584,0.20723294176455886,0.3489285431142213,0.5907017378628755,0.1672737849639184,qo'lni qisish
0.19297450637340666,43.471,0.527281679580105,1.477241981494129,1404.3052209999992,0.3508705091522672,0.19297450637340666,0.3509885581104722,0.5924428732886169,0.15713102835794435,qo'lni qisish
0.19128742814296423,43.657,0.5285528617845539,1.5323285433015654,1478.746917,0.3694752693523694,0.19128742814296423,0.36959433066733316,0.6079427034411493,0.15488724322034297,qo'lni qisish
0.21669032741814545,45.99,0.5320559860034991,1.3306083589543753,1606.72049,0.4014476011333333,0.21669032741814545,0.40157972756810795,0.6337031857014038,0.17466308789636478,qo'lni qisish
0.1968000499875031,45.89899999999999,0.5317558110472381,1.5292234047367939,1643.8361989999999,0.41072473158878503,0.1968000499875031,0.4108563356660834,0.6409807607612599,0.15822506745649087,qo'lni qisish
0.2067433141714571,45.390000000000015,0.5305198700324918,1.4138292311451006,1719.2857159999992,0.42958529910236765,0.2067433141714571,0.42971400049987485,0.6555257435828702,0.16681316423776288,qo'lni qisish
0.19467358160459883,46.735,0.5265041239690078,1.4634709995020616,1755.691259,0.4386766696874895,0.19467358160459883,0.438813111472132,0.6624297030418639,0.15775301502355515,qo'lni qisish
0.1646243439140215,50.82599999999999,0.519049487628093,1.5523450331493607,1738.0337639999998,0.4342384665947983,0.1646243439140215,0.43439984103974,0.6590901615406954,0.1353195939409337,qo'lni qisish
0.18794901274681328,51.657999999999994,0.5232174456385904,1.4661018476635528,1877.1484459999997,0.46900311809588235,0.18794901274681328,0.46916981904523863,0.6849597207465842,0.15310289554033996,qo'lni qisish
0.12842314421394652,51.37900000000001,0.5129845038740315,1.8243979450182444,1796.964657,0.44896397688980666,0.12842314421394652,0.44912888202949264,0.6701707857177099,0.10741683827302131,qo'lni qisish
0.16284728817795552,52.55,0.5165093726568358,1.6946451117944086,1949.1933620000002,0.4870040387217618,0.16284728817795552,0.4871765463634092,0.6979803337941616,0.13524045372086166,qo'lni qisish
0.12342839290177454,53.626999999999995,0.5135321169707573,1.8683810717528067,1957.5852689999997,0.4890943476415325,0.12342839290177454,0.48927399875031236,0.699481235452612,0.10275334550848064,qo'lni qisish
0.13140364908772806,54.03400000000001,0.5123686578355411,1.7775451080056779,2046.4971559999997,0.5113140265296084,0.13140364908772806,0.5114964148962758,0.7151897754416486,0.1099516727714371,qo'lni qisish
0.1378182954261435,55.70299999999999,0.5128145463634091,1.7852594892079279,2141.546801,0.5350590574420879,0.1378182954261435,0.5352528870282429,0.73160979150654,0.11549571490999981,qo'lni qisish
0.11756485878530366,57.17900000000001,0.512166958260435,1.8759721315765785,2200.009857,0.5496607602545753,0.11756485878530366,0.5498649980004999,0.7415288247940871,0.09815648781991797,qo'lni qisish
0.14504998750312423,57.973000000000006,0.5156893276680831,1.7700514105415162,2350.804675,0.5873443308721683,0.14504998750312423,0.5875542801799549,0.766520893505164,0.12015328082068848,qo'lni qisish
0.09924293926518368,58.75300000000001,0.5132609347663085,1.9569329748605089,2371.472560999999,0.5925043234037779,0.09924293926518368,0.5927199602599348,0.7698830822014047,0.08122295499909962,qo'lni qisish
0.11513021744563859,60.197999999999986,0.51344063984004,1.8284246473372907,2485.801916,0.6210687809622202,0.11513021744563859,0.6212951552111972,0.7882227827278258,0.0950106594719963,qo'lni qisish
0.10815571107223194,60.978999999999985,0.5130179955011247,1.9188320600585922,2569.5077770000003,0.6419841039075398,0.10815571107223194,0.6422163901524619,0.8013840466046612,0.08922180346041945,qo'lni qisish
0.038699075231192204,-29.265,0.5001249687578105,1.9959142847536053,14.036751000000002,0.003454809911993384,0.038699075231192204,0.0035083106723319177,0.0592309941865905,0.03712055531247677,yoyish
0.033801049737565605,-28.322000000000003,0.5003749062734316,1.9981531874904306,13.153947999999998,0.0032375566608222983,0.033801049737565605,0.003287665083729067,0.05733816428635527,0.03250303627498664,yoyish
0.029916520869782554,-26.718,0.5006248437890527,1.9989335427640216,16.524182,0.004085419575998277,0.029916520869782554,0.004130012996750812,0.06426517717046154,0.02863169305652812,yoyish
0.028692326918270436,-26.412,0.5008747813046738,1.999332712622894,22.34547000000001,0.005541393439818001,0.028692326918270436,0.005584971257185706,0.07473266526215766,0.027343845658428904,yoyish
0.0266753311672082,-25.158,0.501124718820295,1.9995001249687578,30.442828,0.007569266760040809,0.0266753311672082,0.0076088047988003,0.08722846323763993,0.025228742168244722,yoyish
0.026713321669582606,-24.26,0.501374656335916,1.9995001249687578,41.138285999999994,0.010245235159967812,0.026713321669582606,0.010282000999750062,0.10140020216819128,0.025088675539184913,yoyish
0.022552361909522627,-23.156,0.5016245938515371,1.9995001249687578,52.47785200000001,0.013082688182990496,0.022552361909522627,0.0131161839540115,0.11452590953147458,0.020905174964318034,yoyish
0.030361409647588107,-22.384000000000004,0.5018745313671582,1.9992267656030254,71.05651600000002,0.017728389513468917,0.030361409647588107,0.01775968907773057,0.13326548344462857,0.02808200193472314,yoyish
0.028712321919520122,-20.996000000000002,0.5021244688827793,1.9995001249687578,86.50678199999999,0.021593751947291868,0.028712321919520122,0.02162129017745563,0.14704179738243012,0.026383012049310713,yoyish
0.03556085978505374,-20.491000000000007,0.5023744063984004,1.9986020464860041,109.22331899999999,0.027272775547552752,0.03556085978505374,0.02729900499875031,0.16522410538039028,0.032588434316080016,yoyish
0.04121119720069983,-19.308,0.5026243439140214,1.9959142847536053,134.03796600000004,0.033477827937541976,0.04121119720069983,0.033501116220944774,0.18303310143508134,0.03758098038919783,yoyish
0.036289427643089234,-18.298,0.5028742814296426,1.9981531874904306,153.15286600000002,0.03825773124714321,0.036289427643089234,0.03827864683829043,0.19564929552209082,0.03285866485775333,yoyish
0.03241914521369658,-16.731,0.5031242189452637,1.9989335427640216,176.524447,0.0441025950764246,0.03241914521369658,0.04412008172956761,0.2100478081998658,0.02894802198383335,yoyish
0.031189952511872034,-16.405,0.5033741564608848,1.999332712622894,202.34524099999993,0.05055685498870223,0.031189952511872034,0.05057366683329166,0.22488589736417813,0.027616708765325376,yoyish
0.029178705323669084,-15.174000000000003,0.5036240939765059,1.9995001249687578,230.443234,0.057582025948024376,0.029178705323669084,0.05759640939765059,0.23999251946185862,0.025477837229829343,yoyish
0.029209697575606104,-14.248000000000001,0.503874031492127,1.9995001249687578,261.13794399999995,0.0652554874553044,0.029209697575606104,0.06526816895776055,0.2554763569447485,0.02530748867734742,yoyish
0.025050737315671086,-13.134000000000004,0.504123969007748,1.9995001249687578,292.47778799999986,0.07309039572348851,0.025050737315671086,0.0731011717070732,0.27037228354081194,0.021106865031061527,yoyish
0.03286328417895527,-12.412000000000004,0.5043739065233691,1.9992267656030254,331.0566759999998,0.08273385933271737,0.03286328417895527,0.08274348312921764,0.28765166978346857,0.028271238405134777,yoyish
0.03120994751312172,-10.989,0.5046238440389903,1.9995001249687578,366.50670900000006,0.0915962326956376,0.03120994751312172,0.09160377630592353,0.3026611575771221,0.02655451507059613,yoyish
0.038059485128717825,-10.493999999999994,0.5048737815546114,1.9986020464860041,409.2236719999999,0.10227346860085781,0.038059485128717825,0.10228034791302172,0.3198129889685873,0.03274925791771921,yoyish
0.05222394401399651,33.46399999999999,0.5051304673831543,1.992409075061902,459.1440179999999,0.11468736019706645,0.05222394401399651,0.11475731517120717,0.3387584909211977,0.04568717210210327,yoyish
0.051062984253936516,34.641,0.5054356410897276,1.9927537496718044,501.1233229999999,0.12517455592625215,0.051062984253936516,0.12524951837040738,0.35390608693607883,0.04441069805461227,yoyish
0.04893401649587604,35.54900000000001,0.5056235941014746,1.9958520271206879,543.607189,0.13578888655666624,0.04893401649587604,0.13586783029242688,0.36860253701300927,0.04229570712149653,yoyish
0.05164258935266184,36.89800000000001,0.5058735316170957,1.9980264956411484,592.2423,0.1479385202372239,0.05164258935266184,0.14802356910772307,0.38473831250308704,0.04458076271446026,yoyish
0.04349862534366409,37.682,0.5061234691327168,1.9973134366839431,635.1044380000001,0.15864772392967746,0.04349862534366409,0.1587364253936516,0.39841740096744216,0.036882331167588635,yoyish
0.04777055736065984,38.41799999999999,0.506373406648338,1.9988213048743562,688.7813500000001,0.1720600991108134,0.04777055736065984,0.17215229942514373,0.4149123997003991,0.04061067634859694,yoyish
0.04635216195951013,39.455,0.506623344163959,1.9972351926702152,741.6343090000001,0.1852649917553104,0.04635216195951013,0.18536223669082733,0.43053714902529294,0.03897856961173062,yoyish
0.04419245188702825,40.992000000000004,0.5068732816795801,1.9979899722176429,795.053726,0.19860878404880153,0.04419245188702825,0.19871375306173455,0.4457732081022081,0.03675144052080329,yoyish
0.05067858035491127,41.49300000000001,0.5072639340164959,1.9939740545368532,858.1794029999999,0.21438367740944045,0.05067858035491127,0.2144912279430142,0.46313197680900225,0.04237195932473394,yoyish
0.04827593101724569,42.408,0.5074493876530868,1.9969497014961455,915.4832640000001,0.22870126637298438,0.04827593101724569,0.22881361259685082,0.4783446587941072,0.039904411460583336,yoyish
0.052390402399400154,43.08200000000001,0.5076945763559111,1.987005479057004,978.4839760000001,0.2444439083463326,0.052390402399400154,0.24455985403649091,0.4945299323969085,0.04354276329142193,yoyish
0.07463809047738065,44.550999999999995,0.5084286428392901,1.9519928863385254,1064.7313669999996,0.26599232519825566,0.07463809047738065,0.26611631267183194,0.5158646263040644,0.06316415207035136,yoyish
0.06076330917270683,45.958000000000006,0.5081757060734816,1.981774893848395,1113.2428500000003,0.27810920958125895,0.06076330917270683,0.2782411522119471,0.527485689106299,0.05070123573831254,yoyish
0.05526968257935516,46.23,0.5083861534616345,1.9916169176120115,1173.882984,0.29326388760745314,0.05526968257935516,0.2933973966508373,0.5416616994497925,0.045630057257255885,yoyish
0.06501099725068733,47.352999999999994,0.5086445888527868,1.9729678280254979,1254.2548950000003,0.3133452782946478,0.06501099725068733,0.31348535241189707,0.5598976267246514,0.05393888084983397,yoyish
0.05382204448887778,48.627999999999986,0.5089367658085479,1.9966774757197978,1314.106202,0.32829672060977494,0.05382204448887778,0.32844443939015244,0.573100723599397,0.04370131019937849,yoyish
0.057503124218945274,49.70600000000002,0.5094821294676332,1.984232375750726,1392.5001640000005,0.34788369076988446,0.057503124218945274,0.3480380314921271,0.5899474819779529,0.046629169058111146,yoyish
0.06339665083729067,50.058,0.509372656835791,1.995170909237824,1464.8773739999997,0.36597127711386346,0.06339665083729067,0.36612781154711316,0.6050849622549821,0.05241464389579303,yoyish
0.05671357160709822,51.271,0.5096225943514121,1.9935853211465941,1538.3035270000003,0.38431554921104755,0.05671357160709822,0.3844797618095477,0.6200643207035442,0.04590527870699135,yoyish
0.057014496375906026,52.297000000000004,0.5099322669332667,1.9928916122006741,1619.3167189999995,0.40455714717346675,0.057014496375906026,0.40472799775056223,0.6361823620240994,0.04577885000985943,yoyish
0.08097075731067233,53.535999999999994,0.5102389402649338,1.9598426101422657,1721.433406,0.43007174687895133,0.08097075731067233,0.4302507888027993,0.6559350492257593,0.06721969458156983,yoyish
0.08266308422894277,54.339,0.5104711322169457,1.948250824212842,1806.8861149999996,0.4514241733989148,0.08266308422894277,0.45160862659335155,0.6720183231083446,0.06842977138062095,yoyish
0.0848032991752062,55.40999999999998,0.5108902774306424,1.9377228722999205,1894.1733599999995,0.47323318790772184,0.0848032991752062,0.4734249837540614,0.6880588519553116,0.07011133637068222,yoyish
0.07297075731067233,56.41,0.5110117470632342,1.9813573548314998,1969.788464,0.49212525388797757,0.07297075731067233,0.49232403499125216,0.7016580613028345,0.05923799650704495,yoyish
0.07253586603349164,57.44600000000001,0.5113471632091977,1.9942028240128171,2055.2217999999993,0.5134708811477461,0.07253586603349164,0.5136770307423143,0.7167126556314701,0.058910888138155,yoyish
0.09433691577105724,58.23400000000001,0.5117778055486129,1.926253136572143,2171.0046980000006,0.542403676632829,0.09433691577105724,0.5426155206198452,0.7366244094651258,0.07789493504562238,yoyish
0.07066483379155211,59.268000000000015,0.5117070732316921,1.981113778260009,2236.8321619999992,0.5588488396732356,0.07066483379155211,0.5590682734316419,0.7477086821962428,0.05679028526931255,yoyish
0.09425968507873031,59.78699999999998,0.5121997000749813,1.9453408314692133,2358.863637000001,0.5893452234459507,0.09425968507873031,0.58956851712072,0.7678336519850637,0.07734327983362771,yoyish
0.08886978255436141,60.96799999999999,0.5126098475381156,1.9677708091097694,2449.7107120000005,0.6120424068993998,0.08886978255436141,0.6122746093476632,0.7824797820695837,0.07237461921983021,yoyish
0.094711072231942,63.671,0.5130664833791552,1.9466688139730877,2558.5047329999993,0.6392130685456605,0.094711072231942,0.6394663166708321,0.7996663783546436,0.07702628708317814,yoyish
