1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-0.042,-0.006,0.003,-0.01,-0.003,-0.01,0.029,0.0,-0.003,0.01,-0.042,-0.006,0.003,-0.01,-0.003,-0.01,0.029,0.0,-0.003,0.01,-0.192,-0.029,-0.019,-0.003,0.042,-0.067,-0.038,-0.061,-0.019,0.0,-0.022,-0.061,-0.16,0.029,0.064,0.019,0.073,0.016,-0.032,-0.019,-0.006,-0.022,0.006,0.147,0.099,0.064,-0.032,0.089,-0.038,0.07
-0.038,-0.013,-0.003,-0.006,-0.006,0.006,0.022,-0.013,0.0,0.0,-0.038,-0.013,-0.003,-0.006,-0.006,0.006,0.022,-0.013,0.0,0.0,-0.105,-0.032,-0.003,-0.006,0.077,-0.051,-0.026,0.013,-0.042,0.022,-0.045,-0.064,-0.089,0.045,0.054,-0.006,0.08,-0.003,-0.038,-0.019,0.0,-0.032,-0.003,0.057,0.118,0.121,-0.064,0.077,-0.022,0.0
-0.022,-0.016,0.003,-0.019,-0.01,0.003,0.006,-0.013,-0.01,0.006,-0.022,-0.016,0.003,-0.019,-0.01,0.003,0.006,-0.013,-0.01,0.006,-0.163,-0.032,-0.022,0.003,0.089,-0.013,-0.013,-0.032,-0.054,0.019,-0.013,-0.051,-0.026,-0.01,0.045,-0.045,0.07,-0.051,-0.022,-0.013,0.026,-0.029,-0.026,0.01,0.099,0.147,-0.08,0.032,0.003,-0.026
-0.035,-0.013,-0.003,-0.022,-0.026,-0.006,0.019,-0.003,-0.01,0.006,-0.035,-0.013,-0.003,-0.022,-0.026,-0.006,0.019,-0.003,-0.01,0.006,-0.252,-0.026,0.0,-0.022,0.064,-0.227,0.013,-0.019,-0.045,0.048,-0.013,-0.042,0.019,-0.032,0.029,-0.061,0.029,-0.093,-0.019,-0.016,0.057,-0.019,-0.035,0.003,0.042,0.153,-0.144,0.035,0.022,0.0
-0.006,-0.003,-0.003,-0.006,-0.035,-0.019,0.026,-0.01,0.0,-0.003,-0.006,-0.003,-0.003,-0.006,-0.035,-0.019,0.026,-0.01,0.0,-0.003,-0.086,0.016,0.0,-0.016,0.118,-0.176,0.057,0.006,-0.038,0.067,0.035,-0.032,0.054,0.038,-0.003,-0.061,-0.013,-0.061,-0.013,-0.003,0.045,-0.032,-0.029,0.019,0.013,0.077,-0.144,0.077,0.048,0.035
0.019,-0.013,-0.003,0.003,-0.022,-0.019,0.029,0.0,0.01,-0.01,0.019,-0.013,-0.003,0.003,-0.022,-0.019,0.029,0.0,0.01,-0.01,0.102,0.026,-0.022,-0.077,0.128,0.003,0.086,0.022,-0.032,0.077,0.026,-0.019,0.077,0.064,-0.029,-0.048,-0.077,-0.051,-0.093,0.0,0.0,-0.003,-0.051,0.038,-0.006,0.035,-0.125,0.089,0.077,0.016
0.013,-0.003,-0.003,0.0,-0.006,-0.022,0.019,0.003,-0.013,0.0,0.013,-0.003,-0.003,0.0,-0.006,-0.022,0.019,0.003,-0.013,0.0,0.201,0.013,0.01,-0.099,-0.051,0.07,0.093,0.022,-0.016,0.064,-0.019,-0.006,0.137,0.022,-0.051,-0.035,-0.096,-0.029,-0.035,0.032,-0.019,0.026,-0.064,0.029,-0.013,0.029,-0.032,-0.118,0.083,0.022
-0.019,0.0,-0.013,-0.003,-0.003,-0.013,-0.022,0.0,-0.032,-0.006,-0.019,0.0,-0.013,-0.003,-0.003,-0.013,-0.022,0.0,-0.032,-0.006,0.121,-0.029,-0.006,-0.038,-0.099,0.099,0.083,0.019,0.019,0.07,-0.086,0.0,-0.016,0.029,-0.064,-0.032,-0.083,-0.026,0.026,0.067,-0.013,0.013,-0.048,-0.003,-0.013,0.035,0.048,-0.141,0.064,0.019
0.003,0.0,-0.003,-0.006,-0.003,-0.01,-0.045,0.0,-0.013,0.006,0.003,0.0,-0.003,-0.006,-0.003,-0.01,-0.045,0.0,-0.013,0.006,0.086,-0.057,0.032,0.038,-0.102,0.172,0.045,0.0,0.01,0.048,-0.038,0.006,-0.073,0.003,-0.048,-0.019,-0.054,-0.013,0.019,0.099,-0.048,-0.045,-0.029,-0.067,-0.006,0.01,0.077,-0.093,0.026,0.016
-0.01,-0.006,-0.003,-0.003,-0.013,0.0,-0.042,-0.003,-0.01,-0.003,-0.01,-0.006,-0.003,-0.003,-0.013,0.0,-0.042,-0.003,-0.01,-0.003,0.057,-0.013,0.064,0.064,-0.051,0.16,-0.045,0.054,0.0,0.022,0.07,0.006,-0.035,-0.019,-0.035,0.003,-0.029,-0.006,-0.013,0.102,-0.051,-0.045,-0.022,-0.093,-0.01,0.0,0.064,-0.109,0.01,0.029
